Vote ID,date,title,procedure,reading,type_of_vote,type_of_vote_en,rule,raporteur,url,committee_code,main_policy_name,subject,final_vote,author_name,am_no,result_code,yes,no,abstain,did_not_vote,absent,absent_motivated,is_main
2542,2007-04-24 00:00:00,2005 discharge: Section VI ,*,Leg,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,single vote,1,0,,+,580,50.0,23.0,0,0,0,1.0
2543,2007-04-24 00:00:00,2005 discharge: European Maritime Safety Agency,,Non,Report,Report,s,HERCZOG,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,single vote,1,0,,+,587,49.0,22.0,0,0,0,1.0
2544,2007-04-24 00:00:00,2005 discharge: European Food Safety Authority,,Non,Report,Report,s,HERCZOG,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,single vote,1,0,,+,604,23.0,50.0,0,0,0,1.0
2545,2007-04-24 00:00:00,Quota system in relation to the production of potato starch ,*,Leg,Report,Report,s,WOJCIECHOWSKI,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,AGRI,Agriculture,vote: amended proposal,0,0,,+,586,74.0,20.0,0,0,0,0.0
2546,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,before ,0,GUE/NGL,25,-,210,453.0,18.0,0,0,0,0.0
2547,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,,0,GUE/NGL,28,-,74,599.0,8.0,0,0,0,0.0
2548,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,,0,Verts/ALE,22,-,188,477.0,13.0,0,0,0,0.0
2549,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,,0,PPE-DE;ALDE,1D=;14D=,+,511,138.0,24.0,0,0,0,0.0
2550,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,,0,0,,+,382,277.0,21.0,0,0,0,0.0
2551,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,,0,GUE/NGL,30,-,170,496.0,15.0,0,0,0,0.0
2552,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,,0,Verts/ALE,24D,-,111,552.0,22.0,0,0,0,0.0
2553,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,,0,GUE/NGL,31,-,69,597.0,21.0,0,0,0,0.0
2554,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,after ,0,GUE/NGL,33,-,108,563.0,14.0,0,0,0,0.0
2555,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,,0,0,,+,584,86.0,8.0,0,0,0,0.0
2556,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,,0,ALDE,17D,+,339,331.0,19.0,0,0,0,0.0
2557,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,,0,0,,+,601,68.0,18.0,0,0,0,0.0
2558,2007-04-24 00:00:00,Future enlargements and cohesion ,,Non,Report,Report,s,PIEPER,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,REGI,Regional development,vote: resolution (as a whole),1,0,,+,473,113.0,104.0,0,0,0,1.0
2559,2007-04-24 00:00:00,The Commission's annual strategic priorities (Budget 2008),,Non,Report,Report,s,VIRRANKOSKI,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,BUDG,Budget,,0,0,,+,531,122.0,24.0,0,0,0,0.0
2560,2007-04-24 00:00:00,2005 discharge: Section III ,,Non,Report,Report,s,GARRIGA POLLEDO,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,vote: decision (as a whole),1,0,,+,567,62.0,43.0,0,0,0,1.0
2561,2007-04-24 00:00:00,2005 discharge: Section III ,,Non,Report,Report,s,GARRIGA POLLEDO,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,vote: resolution (as a whole),1,0,,+,605,57.0,26.0,0,0,0,1.0
2562,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,vote: decision (as a whole),1,0,,+,614,55.0,18.0,0,0,0,1.0
2563,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,after ,0,Fjellner et al,1,+,475,201.0,12.0,0,0,0,0.0
2564,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,0,,+,457,197.0,34.0,0,0,0,0.0
2565,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,0,,+,457,189.0,26.0,0,0,0,0.0
2566,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,0,,+,416,222.0,32.0,0,0,0,0.0
2567,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,0,,+,421,222.0,29.0,0,0,0,0.0
2568,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,0,,+,438,210.0,29.0,0,0,0,0.0
2569,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,PPE-DE,4D,+,473,190.0,20.0,0,0,0,0.0
2570,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,PPE-DE,5D,+,458,200.0,19.0,0,0,0,0.0
2571,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,PPE-DE,6D,+,455,199.0,25.0,0,0,0,0.0
2572,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,0,,+,447,194.0,41.0,0,0,0,0.0
2573,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,PPE-DE,7D,+,466,193.0,27.0,0,0,0,0.0
2574,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,0,,+,462,193.0,24.0,0,0,0,0.0
2575,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,0,,-,174,473.0,37.0,0,0,0,0.0
2576,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,after ,0,Fjellner et al,2,+,448,224.0,11.0,0,0,0,0.0
2577,2007-04-24 00:00:00,2005 discharge: Section I ,,Non,Report,Report,s,STAES,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,vote: resolution (as a whole),1,0,,+,579,66.0,41.0,0,0,0,1.0
2578,2007-04-24 00:00:00,2005 discharge: Section II ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,vote: decision (as a whole),1,0,,+,499,161.0,23.0,0,0,0,1.0
2579,2007-04-24 00:00:00,2005 discharge: Section II ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,Verts/ALE,1,-,135,517.0,29.0,0,0,0,0.0
2580,2007-04-24 00:00:00,2005 discharge: Section II ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,after ,0,Verts/ALE,2,-,124,532.0,30.0,0,0,0,0.0
2581,2007-04-24 00:00:00,2005 discharge: Section II ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,vote: resolution (as a whole),1,0,,+,583,68.0,28.0,0,0,0,1.0
2582,2007-04-24 00:00:00,2005 discharge: Section VII ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,vote: decision (as a whole),1,0,,+,516,101.0,53.0,0,0,0,1.0
2583,2007-04-24 00:00:00,2005 discharge: Section VII ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,after ,0,Verts/ALE; IND/DEM:,1= 6=,-,156,506.0,4.0,0,0,0,0.0
2584,2007-04-24 00:00:00,2005 discharge: Section VII ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,,0,Verts/ALE; IND/DEM:,2= 7=,+,380,291.0,5.0,0,0,0,0.0
2585,2007-04-24 00:00:00,2005 discharge: Section VII ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,after ,0,Verts/ALE; IND/DEM:,3= 8=,-,115,552.0,11.0,0,0,0,0.0
2586,2007-04-24 00:00:00,2005 discharge: Section VII ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,after ,0,Verts/ALE; IND/DEM:,4= 9=,-,149,524.0,6.0,0,0,0,0.0
2587,2007-04-24 00:00:00,2005 discharge: Section VII ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,after ,0,Verts/ALE; IND/DEM:,5= 10=,-,111,543.0,10.0,0,0,0,0.0
2588,2007-04-24 00:00:00,2005 discharge: Section VII ,,Non,Report,Report,s,CASPARY,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,CONT,Budgetary control,vote: resolution (as a whole),1,0,,+,604,64.0,12.0,0,0,0,1.0
2589,2007-04-24 00:00:00,Combating HIV/Aids within the EU and in the neighbouring countries 2006-2009 ,,Non,Report,Report,s,ANDREJEVS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,ENVI,Environment & public health,,0,0,,+,607,6.0,15.0,0,0,0,0.0
2590,2007-04-24 00:00:00,Combating HIV/Aids within the EU and in the neighbouring countries 2006-2009 ,,Non,Report,Report,s,ANDREJEVS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,ENVI,Environment & public health,,0,0,,+,570,45.0,18.0,0,0,0,0.0
2591,2007-04-24 00:00:00,Combating HIV/Aids within the EU and in the neighbouring countries 2006-2009 ,,Non,Report,Report,s,ANDREJEVS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,ENVI,Environment & public health,,0,0,,+,592,39.0,4.0,0,0,0,0.0
2592,2007-04-24 00:00:00,Combating HIV/Aids within the EU and in the neighbouring countries 2006-2009 ,,Non,Report,Report,s,ANDREJEVS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,ENVI,Environment & public health,after ,0,Verts/ALE,20,+,357,271.0,12.0,0,0,0,0.0
2593,2007-04-24 00:00:00,Combating HIV/Aids within the EU and in the neighbouring countries 2006-2009 ,,Non,Report,Report,s,ANDREJEVS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,ENVI,Environment & public health,recital L,0,0,,+,580,42.0,14.0,0,0,0,0.0
2594,2007-04-24 00:00:00,Combating HIV/Aids within the EU and in the neighbouring countries 2006-2009 ,,Non,Report,Report,s,ANDREJEVS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,ENVI,Environment & public health,recital P,0,0,,+,603,9.0,19.0,0,0,0,0.0
2595,2007-04-24 00:00:00,Combating HIV/Aids within the EU and in the neighbouring countries 2006-2009 ,,Non,Report,Report,s,ANDREJEVS,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070424&secondRef=TOC&language=EN,ENVI,Environment & public health,recital P,0,0,,+,541,43.0,15.0,0,0,0,0.0
2596,2007-04-25 00:00:00,Common rules in the field of civil aviation security ,***II,Leg,Recommendation for second reading,Recommendation for second reading,q,COSTA,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,TRAN,Transport & tourism,"Annex, section 10, ",0,GUE/NGL,98,-,289,371.0,6.0,0,0,0,0.0
2597,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Amendments by the committee responsible ,0,Committee,3,-,260,360.0,17.0,0,0,0,0.0
2598,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Amendments by the committee responsible ,0,Committee,17,-,259,357.0,26.0,0,0,0,0.0
2599,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Block 3,0,GARGANI et al,71,-,296,360.0,17.0,0,0,0,0.0
2600,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Block 3,0,GARGANI et al,72,-,282,355.0,16.0,0,0,0,0.0
2601,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Block 3,0,GARGANI et al,73,-,270,372.0,22.0,0,0,0,0.0
2602,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Block 3,0,GARGANI et al,74,-,280,372.0,24.0,0,0,0,0.0
2603,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Block 3,0,GARGANI et al,76,-,276,362.0,22.0,0,0,0,0.0
2604,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Block 3,0,GARGANI et al,77,-,279,376.0,22.0,0,0,0,0.0
2605,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Block 3,0,GARGANI et al,78,-,312,341.0,21.0,0,0,0,0.0
2606,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Block 3,0,GARGANI et al,79,-,298,363.0,20.0,0,0,0,0.0
2607,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Block 3,0,GARGANI et al,80,-,299,360.0,21.0,0,0,0,0.0
2608,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,Block 3,0,GARGANI et al,81,-,292,365.0,21.0,0,0,0,0.0
2609,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,"Article 28, ",0,PPE-DE,157,-,314,350.0,12.0,0,0,0,0.0
2610,2007-04-25 00:00:00,Advanced therapy medicinal products ,***I,Leg,Report,Report,s,MIKOL,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,ENVI,Environment & public health,recital 14,0,GARGANI et al,75,-,289,375.0,13.0,0,0,0,0.0
2611,2007-04-25 00:00:00,Enforcement of intellectual property rights (criminal measures) ,***I,Leg,Report,Report,s,ZINGARETTI,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,JURI,Juridical affairs,Proposal to reject the proposal for a directive,0,"GUE/NGL, Verts/ALE",43=44,-,197,452.0,11.0,0,0,0,0.0
2612,2007-04-25 00:00:00,Enforcement of intellectual property rights (criminal measures) ,***I,Leg,Report,Report,s,ZINGARETTI,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,JURI,Juridical affairs,Article 2,0,Verts/ALE,46,-,242,408.0,20.0,0,0,0,0.0
2613,2007-04-25 00:00:00,Enforcement of intellectual property rights (criminal measures) ,***I,Leg,Report,Report,s,ZINGARETTI,http://www.europarl.europa.eu/sides/getDoc.do?type=PV&reference=20070425&secondRef=TOC&language=EN,JURI,Juridical affairs,Article 2,0,Verts/ALE,46,-,217,372.0,19.0,0,0,0,0.0
